#true velocity is one unknown for t < 0.5 and another unknown for t >= 0.5
T,X,u
0.59936893,-0.8656435,1.0
0.97319853,0.80551815,0.0
0.9400697,0.05486822,0.0
0.25573826,0.8581629,0.0
0.0485816,-0.61181116,0.25903207
0.3579148,-0.21171165,1.0
0.7815429,-0.81301737,1.0
0.35022438,-0.14984298,1.0
0.19221604,0.15910387,0.0
0.17751145,0.6676314,0.0
0.7090713,-0.41798615,1.0
0.34609127,-0.93879104,1.0
0.94955754,-0.696959,1.0
0.8311492,-0.12801123,0.7880428
0.49464238,-0.27036405,1.0
0.07912469,0.4383471,0.0
0.47854722,-0.21962237,1.0
0.7697277,0.037432432,0.5298942
0.24129796,-0.61172867,1.0
0.67178535,-0.34291506,1.0
0.2788695,-0.7224326,1.0
0.6082926,-0.70809317,1.0
0.99379635,0.09941268,0.0
0.12437093,-0.42222667,0.2586617
0.6399001,-0.63779974,1.0
0.45825708,0.44879818,0.1474697
0.0032616854,-0.28894448,0.0
0.84167683,-0.88167834,1.0
0.926831,0.6811328,0.0
0.53095174,0.580667,0.0094617605
0.028882861,-0.7228751,0.48156226
0.806108,0.5493119,0.0
0.7715337,0.5176265,0.0
0.2677344,-0.26346302,0.9248093
0.949914,-0.77684546,1.0
0.9210812,-0.5986917,1.0
0.8124174,0.6930568,0.0
0.5068631,0.02102995,1.0
0.25563133,0.58324337,0.0
0.5566293,-0.7145233,1.0
0.96747684,0.86910605,0.0
0.011230826,0.75917745,0.0
0.03479147,0.5351341,0.0
0.6983923,-0.6024678,1.0
0.38432312,0.76832175,0.0
0.54452074,0.39836526,0.44330996
0.33444703,-0.46834612,1.0
0.10460484,-0.880636,1.0
0.8697604,-0.8372612,1.0
0.17495656,-0.24358201,0.106346846
0.9393581,0.9413817,0.0
0.74032354,-0.7007916,1.0
0.67354167,0.6624763,0.0
0.9799459,-0.07996082,0.0018590987
0.75153446,0.7026336,0.0
0.058327317,0.5612204,0.0
0.7666619,-0.8411906,1.0
0.82985353,-0.9209204,1.0
0.2657858,0.22084475,0.0
0.965989,-0.75849676,1.0
0.21046257,0.5702193,0.0
0.7004062,-0.9686017,1.0
0.46514773,-0.21756744,1.0
0.18253136,-0.7061608,1.0
0.09102905,-0.33498883,0.0
0.3253845,0.36080384,0.0
0.08293581,0.6729722,0.0
0.5948653,-0.15022945,1.0
0.020027041,0.5968838,0.0
0.76870453,-0.15117073,0.99993354
0.852353,0.118548155,0.00015932322
0.75622356,-0.9407246,1.0
0.13960338,-0.9454129,1.0
0.51213264,-0.7723651,1.0
0.71414065,0.30214238,0.012722075
0.7665067,0.7045393,0.0
0.6500282,-0.305156,1.0
0.28372657,-0.10346913,0.5478806
0.35087276,0.53764105,0.0
0.6085756,0.16171694,0.90867186
0.008921981,-0.77113605,0.47541258
0.8605881,0.8152988,0.0
0.13834465,0.761878,0.0
0.25138164,0.8886652,0.0
0.9209709,-0.18904185,0.5284319
0.9201429,-0.9438369,1.0
0.509987,-0.111306906,1.0
0.61625445,-0.35171843,1.0
0.26658309,-0.6865604,1.0
0.521878,0.6031163,0.003623128
0.76132214,-0.6711211,1.0
0.7167243,0.38764834,0.0
0.8869853,-0.077800274,0.30702674
0.792927,-0.66273427,1.0
0.19528794,0.119885206,0.0
0.9167098,0.9156902,0.0
0.87187505,0.0023896694,0.12856519
0.6603149,-0.25741863,1.0
0.31602585,-0.18893647,0.99202144
0.91568804,0.9179115,0.0
0.52282774,-0.55017734,1.0
0.20965588,0.61983585,0.0
0.3448416,0.53172183,0.0
0.7596487,0.9303484,0.0
0.105229616,0.43392038,0.0
0.37213886,-0.96034074,1.0
0.6298444,0.37489867,0.104804516
0.65919936,0.8581164,0.0
0.62989795,-0.47581148,1.0
0.27642703,-0.7784953,1.0
0.95693874,0.752754,0.0
0.11312723,0.49820852,0.0
0.27199924,0.33636498,0.0
0.0067465305,-0.91047645,0.91300374
0.6431943,0.03384018,1.0
0.6585398,0.058628082,0.9626957
0.52301574,0.9014075,0.0
0.7491449,-0.97155714,1.0
0.6163465,-0.80304337,1.0
0.6742041,0.7951133,0.0
0.50716853,0.5500624,0.12696832
0.08895576,0.95193434,0.0
0.11866295,0.1848998,0.0
0.6933968,0.28998876,0.08097449
0.56665254,-0.5542321,1.0
0.4651748,-0.12115598,1.0
0.32032025,0.70004797,0.0
0.49745786,-0.22950506,1.0
0.33177674,0.73854256,0.0
0.15180266,0.44417524,0.0
0.8698677,-0.8816638,1.0
0.898257,-0.10207915,0.33300734
0.087709546,0.8840704,0.0
0.476413,0.612792,0.0
0.89278126,-0.6536398,1.0
0.4339981,-0.81271553,1.0
0.15468323,0.39670372,0.0
0.34420502,0.9582257,0.0
0.59921265,0.06782937,1.0
0.8268453,0.2220571,0.0
0.75179183,0.2799847,0.0
0.9513048,0.6770818,0.0
0.5887234,-0.3740325,1.0
0.67720735,0.51155615,0.0
0.97674596,-0.55545974,1.0
0.2825005,-0.80420685,1.0
0.82600784,-0.11340141,0.76609683
0.35827184,-0.048135996,0.9463545
0.26023364,0.7906349,0.0
0.92726564,0.8609848,0.0
0.8159307,0.12531042,0.044279397
0.6970475,0.08900118,0.73660105
0.75877035,-0.16485596,1.0
0.39114022,0.85865784,0.0
0.37067592,0.12469339,0.5074863
0.14758396,-0.551368,0.89678574
0.2730899,-0.84448934,1.0
0.7536526,-0.24624944,1.0
0.2286303,-0.3249135,0.8337619
0.49816322,-0.7231655,1.0
0.27135968,0.1401279,0.0
0.41080773,-0.2806599,1.0
0.88573396,-0.5025239,1.0
0.06678712,0.34735537,0.0
0.9682269,-0.8043046,1.0
0.40745652,0.9455745,0.0
0.1855495,0.3116758,0.0
0.040163398,0.9773569,0.0
0.1839757,-0.7638953,1.0
0.7032541,-0.9885154,1.0
0.27388167,-0.46024108,1.0
0.7997086,0.2222693,0.0
0.09552133,0.61989784,0.0
0.5381471,0.3457365,0.67315716
0.028404355,0.85585,0.0
0.37714803,0.55737686,0.0
0.8731954,0.80670786,0.0
0.619264,0.20341444,0.74414396
0.34426725,0.5016117,0.0
0.2180835,0.19924474,0.0
0.0502671,-0.20934844,0.0
0.35215938,-0.733613,1.0
0.7681612,-0.50477004,1.0
0.9858737,0.87135625,0.0
0.44938326,-0.5313785,1.0
0.43794048,-0.72546434,1.0
0.4109887,-0.2699263,1.0
0.7215338,0.8881116,0.0
0.9443476,0.41902113,0.0
0.14233804,0.8144386,0.0
0.44572544,0.82964516,0.0
0.5798371,-0.77221656,1.0
0.07220006,-0.6259587,0.5242122
0.37875473,0.2639897,0.11104682
0.17540014,0.11759925,0.0
0.9207088,-0.053575993,0.08667457
0.4366976,0.046179533,1.0
0.52385974,-0.6080978,1.0
0.8224981,-0.563766,1.0
0.09756577,0.6282177,0.0
0.66192067,0.107112885,0.84376705
0.904161,-0.8794427,1.0
0.27813053,0.14957666,0.0
0.43078172,0.13286734,0.94684505
0.48623812,0.73404646,0.0
0.53497016,0.20442057,0.9991237
0.69153035,0.8626952,0.0
0.497262,0.18962598,1.0
0.7591704,-0.47339535,1.0
0.12199426,-0.750088,1.0
0.9636992,-0.53840756,1.0
0.70350623,-0.1383152,1.0
0.35832655,-0.25820303,1.0
0.36458206,-0.6055138,1.0
0.087512255,-0.3117926,0.0
0.4316814,0.6922293,0.0
0.61195195,0.31915116,0.36254632
0.09858954,0.69240165,0.0
0.3472643,0.6338892,0.0
0.93186545,-0.88427424,1.0
0.32695484,0.35689807,0.0
0.8694879,0.43071532,0.0
0.16308784,0.1851635,0.0
0.18852746,-0.22323442,0.14121372
0.8005837,0.26369333,0.0
0.2766608,0.16655374,0.0
0.10478687,-0.6812408,0.94524914
0.8174113,0.20564055,0.0
0.042282104,0.17551875,0.0
0.7232982,-0.52186203,1.0
0.065972805,-0.2219181,0.0
0.45926058,0.06274843,1.0
0.55826986,0.34106898,0.5804119
0.09420836,-0.29484105,0.0
0.6139133,-0.5486727,1.0
0.31631958,-0.4119637,1.0
0.28532803,-0.06309366,0.41196156
0.52741563,-0.111119986,1.0
0.8921293,0.2791946,0.0
0.7772764,0.45748734,0.0
0.8573252,-0.79037976,1.0
0.500051,0.31139827,0.936401
0.56921446,-0.7016609,1.0
0.0023275614,0.32254696,0.0
0.4755789,0.56816864,0.007814974
0.31737816,0.6339388,0.0
0.7286174,0.42080975,0.0
0.6422949,0.045065165,0.9986621
0.023540854,0.607378,0.0
0.41124249,0.13883519,0.8125342
0.7526854,-0.63997555,1.0
0.44068313,-0.82344437,1.0
0.3415519,0.6254883,0.0
0.12600076,0.5859933,0.0
0.9959147,0.12925601,0.0
0.030553222,0.034121275,0.0
0.6993351,0.6223643,0.0
0.88267934,0.19596028,0.0
0.78212273,-0.9436405,1.0
0.44823623,0.47643113,0.033872515
0.8623704,-0.11697078,0.5874059
0.7431514,0.81396437,0.0
0.10400641,-0.0057091713,0.0
0.4417603,-0.85811234,1.0
0.28627157,0.53225493,0.0
0.3067255,-0.20146799,0.9821338
0.025043845,-0.86130714,0.90522575
0.41606402,0.6436312,0.0
0.0949986,0.22107124,0.0
0.9730164,0.50365615,0.0
0.1734792,-0.79433465,1.0
0.631063,-0.753587,1.0
0.49722207,0.7960987,0.0
0.0100528,-0.6385062,0.06788024
0.060580134,-0.9962795,1.0
0.5955064,-0.046955347,1.0
0.12693453,0.52615094,0.0
0.17478657,0.71750784,0.0
0.4851141,0.0922873,1.0
0.7633544,0.23473072,0.007420242
0.35763288,-0.38549018,1.0
0.8903043,-0.010429859,0.09222433
0.66402435,0.5316396,0.0
0.17506015,-0.47997046,0.8902267
0.7647867,-0.20380759,1.0
0.7599534,0.5589268,0.0
0.6377522,0.14696479,0.8335248
0.0828588,-0.27156425,0.0
0.5665424,-0.14575982,1.0
0.039757848,-0.64558506,0.2988788
0.6387614,0.6527703,0.0
0.51717925,0.8142853,0.0
0.6153294,-0.63176775,1.0
0.17951882,-0.413352,0.7255574
0.15789163,0.51797915,0.0
0.059099436,-0.599463,0.30664033
0.25778747,0.10338044,0.0
0.5974816,-0.23344159,1.0
0.10749805,-0.8804002,1.0
0.6310189,-0.7246077,1.0
0.15191281,0.011919975,0.0
0.03189826,-0.4679849,0.0
0.16314936,0.20092225,0.0
0.08413267,0.45708585,0.0
0.47256565,-0.033949375,1.0
0.71568894,-0.80737305,1.0
0.7425953,-0.5015435,1.0
0.737991,-0.5691631,1.0
0.011877418,0.4190483,0.0
0.7816845,0.573967,0.0
0.0027685165,-0.10713601,0.0
0.61580145,0.19313192,0.7938962
0.9031253,0.45930767,0.0
0.23658144,0.39218926,0.0
0.32172382,0.6246793,0.0
0.80774736,0.0947299,0.13877413
0.10194039,-0.9802971,1.0
0.31516182,-0.124355316,0.8767642
0.95687294,-0.3764727,0.94145703
0.5271021,-0.97421837,1.0
0.07592821,-0.8197212,1.0
0.07239556,-0.16496468,0.0
0.3756448,-0.30396795,1.0
0.5498742,-0.3388784,1.0
0.4724617,0.4893031,0.13397077
0.24256861,0.25737977,0.0
0.9541763,0.11193633,0.0
0.9017551,0.83143234,0.0
0.53434694,0.16112924,1.0
0.23117197,0.99207115,0.0
0.18372583,0.39631748,0.0
0.48488367,0.70024467,0.0
0.90300095,-0.26058388,0.860503
0.52508056,0.0035073757,1.0
0.7617451,0.2928686,0.0
0.6730542,0.26761532,0.22488883
0.8955935,0.83034635,0.0
0.42669463,-0.8420305,1.0
0.103349805,0.2402165,0.0
0.26824117,0.4077897,0.0
0.07287979,-0.5548463,0.27171856
0.98771,0.4156835,0.0
0.022376657,0.5756445,0.0
0.46427655,0.3558805,0.5180373
0.07393873,0.502197,0.0
0.9686631,-0.37447667,0.8995321
0.6990874,-0.691627,1.0
0.09622836,0.35470343,0.0
0.45533407,-0.18277907,1.0
0.521876,-0.43939757,1.0
0.60087574,0.862484,0.0
0.21507502,0.119244814,0.0
0.81475234,-0.24717402,1.0
0.7972102,-0.1498208,0.9633751
0.5829091,-0.6733084,1.0
0.03265333,-0.42648578,0.0
0.16852927,0.5368314,0.0
0.28948307,0.9797704,0.0
0.22699964,0.79334116,0.0
0.060293436,0.65540385,0.0
0.1465702,0.4627788,0.0
0.01486671,-0.03389573,0.0
0.85346377,-0.2613759,0.99356735
0.48770678,0.015029192,1.0
0.80211425,-0.40141487,1.0
0.38369036,-0.022490978,0.9939234
0.41804576,-0.4290433,1.0
0.19806314,0.6253457,0.0
0.7282268,-0.91840696,1.0
0.32807064,-0.8491366,1.0
0.7845092,-0.41674757,1.0
0.69526756,0.48596263,0.0
0.88000226,-0.53811955,1.0
0.32873237,-0.30071044,1.0
0.3542949,-0.16453433,1.0
0.08825207,-0.94917846,1.0
0.9742104,-0.81430745,1.0
0.6044073,0.5418031,0.0
0.9643899,-0.13341498,0.12090716
0.9106872,0.92208934,0.0
0.6946331,0.61198664,0.0
0.39117908,0.14433718,0.624853
0.87592113,-0.8204839,1.0
0.8433082,0.5184057,0.0
0.18441117,-0.6446979,1.0
0.45684004,-0.18141913,1.0
0.5820526,0.094601154,1.0
0.29939616,0.8466041,0.0
0.09300089,-0.8494179,1.0
0.10358691,-0.058324337,0.0
0.62938046,-0.45508146,1.0
0.87484765,0.5106771,0.0
0.97484624,0.5996158,0.0
0.21970868,0.25464845,0.0
0.8327186,-0.561399,1.0
0.15278888,-0.22106838,0.00017246604
0.884192,0.47794962,0.0
0.5003097,-0.81298995,1.0
0.019208789,0.45379186,0.0
0.41371894,0.4800837,0.0
0.888729,0.65659547,0.0
0.0195055,0.12406778,0.0
0.7900704,-0.7141082,1.0
0.22311115,0.8003402,0.0
0.7180259,-0.076491356,0.9999944
0.32198966,-0.69954157,1.0
0.81017375,0.23260999,0.0
0.74729705,0.65326643,0.0
0.9691436,0.8397839,0.0
0.97231793,-0.37387896,0.8847301
0.14867437,-0.1703918,0.0
0.65037227,-0.79229426,1.0
0.6225343,0.09237099,0.98771656
0.89922464,0.34512258,0.0
0.7197391,0.8806443,0.0
0.85177493,0.47733712,0.0
0.15860236,0.7143376,0.0
0.29893315,0.124886274,0.009093732
0.68515277,0.16115284,0.5416496
0.45947742,-0.93370914,1.0
0.7107718,0.8437848,0.0
0.9035356,-0.7033198,1.0
0.815348,0.6806526,0.0
0.8214139,-0.45850348,1.0
0.6872165,0.014773846,0.96397716
0.030393243,-0.9897678,1.0
0.89274883,-0.7202654,1.0
0.9672564,0.72663903,0.0
0.060308218,0.33032656,0.0
0.9969677,0.9412875,0.0
0.3714012,0.8462558,0.0
0.3845986,-0.68605137,1.0
0.9995235,-0.4727943,0.9874227
0.3792249,-0.9508474,1.0
0.88684094,-0.61958814,1.0
0.9623368,-0.8592646,1.0
0.043544292,0.96879697,0.0
0.5098882,-0.7568085,1.0
0.6730794,0.7058301,0.0
0.52661407,-0.68374324,1.0
0.1805563,-0.6020279,1.0
0.70337844,0.18729806,0.34350485
0.7747538,-0.68424225,1.0
0.03893006,-0.5727594,0.08133942
0.78590226,-0.8192067,1.0
0.06891048,0.7503569,0.0
0.5392935,-0.23470044,1.0
0.5161612,0.88350296,0.0
0.6974684,-0.09091663,1.0
0.4387319,-0.0066771507,1.0
0.9453827,0.043673754,0.0
0.4172325,0.37053204,0.08675566
0.28228354,0.87017965,0.0
0.17961347,0.011963844,0.0
0.8072641,-0.5782027,1.0
0.9230561,-0.076137304,0.13318089
0.61474395,0.6349101,0.0
0.5014155,-0.29045105,1.0
0.49342346,-0.21255398,1.0
0.9398004,-0.5247662,1.0
0.6918651,0.7554078,0.0
0.3204658,0.46640253,0.0
0.6840348,0.22780013,0.3029341
0.05013323,0.098958015,0.0
0.39878607,0.35812783,0.026450723
0.21677244,-0.34718585,0.8120713
0.29541624,-0.59023476,1.0
0.08806479,0.057391405,0.0
0.88590515,0.01155138,0.059969813
0.90516317,-0.08188915,0.22918144
0.39625776,-0.7714009,1.0
0.31878817,0.14948297,0.0389359
0.2091912,0.12959862,0.0
0.34899044,-0.08348274,0.96630156
0.9976047,-0.2588706,0.36089092
0.0077667236,0.13164401,0.0
0.25929964,0.26163197,0.0
0.39414203,-0.9244108,1.0
0.7316011,-0.17871809,1.0
0.26205444,-0.97053456,1.0
0.5882118,-0.50668836,1.0
0.5319524,0.608232,0.0
0.95512784,0.8039558,0.0
0.4413935,-0.91951895,1.0
0.88982284,0.37240124,0.0
0.6891023,-0.18901992,1.0
0.3212093,-0.6208708,1.0
0.11643803,0.43511248,0.0
0.34073305,-0.15098572,1.0
0.9662671,-0.6121292,1.0
0.286667,-0.101560116,0.5681642
0.9580443,0.15618706,0.0
0.46081626,0.11726117,1.0
0.8701384,0.23985815,0.0
0.27214575,-0.26815414,0.95456994
0.66739357,0.4842918,0.0
0.19721162,0.74582505,0.0
0.022145987,0.6843405,0.0
0.94653034,-0.27219415,0.6919991
0.6866001,-0.90152717,1.0
0.4152962,0.7503736,0.0
0.44961262,0.63501143,0.0
0.2800275,0.79941964,0.0
0.1718955,0.26872587,0.0
0.9753003,-0.31608963,0.6945827
0.80976176,0.55985,0.0
0.07253897,-0.75017715,0.922117
0.42799067,-0.33188677,1.0
0.85181427,-0.6292708,1.0
0.32541645,0.70662165,0.0
0.08557689,0.98674226,0.0
0.011933446,-0.068733454,0.0
0.82038176,0.8541291,0.0
0.60675883,0.012081146,1.0
0.05025041,-0.8774905,1.0
0.12280977,0.2776718,0.0
0.52288747,-0.51853776,1.0
0.7835716,-0.32727528,1.0
0.41940486,-0.8027947,1.0
0.0031102896,-0.18486667,0.0
0.49374092,0.6465211,0.0
0.3730744,0.5149355,0.0
0.33119023,0.64009356,0.0
0.7049581,0.8619685,0.0
0.021277666,-0.8454535,0.8399295
0.6034124,-0.4662764,1.0
0.7275317,-0.17816067,1.0
0.838624,-0.08230448,0.59092957
0.7079302,0.09976435,0.64201504
0.01478219,-0.264709,0.0
0.8127707,-0.7999368,1.0
0.47493446,0.31239128,0.7678889
0.36673725,0.9226279,0.0
0.59778035,-0.41440964,1.0
0.45768273,-0.4847765,1.0
0.9375683,0.006592989,0.0
0.028929114,0.9032965,0.0
0.10045493,-0.060375452,0.0
0.8678185,-0.12914419,0.6021678
0.06973255,-0.43953323,0.0035209954
0.47354066,-0.718889,1.0
0.085498095,-0.68224,0.8323095
0.861423,-0.8594918,1.0
0.778631,0.047124624,0.44359043
0.8031746,0.62707543,0.0
0.09695673,0.8826847,0.0
0.44719636,-0.9644942,1.0
0.20220113,-0.03778243,0.0
0.7914932,0.36539555,0.0
0.08550155,0.59433675,0.0
0.79285836,-0.63203526,1.0
0.24963784,0.5634465,0.0
0.89039767,-0.8293898,1.0
0.050999522,0.2331779,0.0
0.8801017,0.0048675537,0.09223932
0.49969208,0.952893,0.0
0.15433586,0.16596484,0.0
0.8458384,-0.7942674,1.0
0.8160602,0.60922885,0.0
0.7603582,0.756006,0.0
0.05782616,0.821692,0.0
0.068809986,-0.44140792,0.0033075213
0.057662964,0.92755055,0.0
0.8533273,-0.6241989,1.0
0.94733167,-0.3177383,0.83448505
0.6430794,0.2209425,0.55404973
0.14089155,0.8489325,0.0
0.17828453,-0.66626215,1.0
0.35647583,-0.45885468,1.0
0.32108903,-0.43078518,1.0
0.22317648,0.48903155,0.0
0.4525646,-0.24635887,1.0
0.5461943,0.93370223,0.0
0.9328246,-0.6434822,1.0
0.73329437,0.82591796,0.0
0.1670798,-0.036066294,0.0
0.5284802,-0.694186,1.0
0.012147903,-0.58683825,0.005392939
0.9727427,-0.5984378,1.0
0.8872961,0.47532701,0.0
0.7550105,-0.9789479,1.0
0.68086207,0.45420074,0.0
0.1993916,-0.5150206,1.0
0.93571794,0.49696207,0.0
0.9021307,0.7525108,0.0
0.00096285343,-0.66357136,0.07264629
0.4841658,-0.1934526,1.0
0.25097525,0.0444057,0.0
0.86177945,0.9146135,0.0
0.6824285,-0.43896437,1.0
0.9304011,0.13202357,0.0
0.4521643,-0.35333443,1.0
0.70111763,0.047460318,0.84617084
0.7026175,0.9833834,0.0
0.043029904,-0.57181334,0.102535665
0.106212854,-0.2777419,0.0
0.9980093,0.090926886,0.0
0.11411548,0.37152624,0.0
0.5882542,-0.7749493,1.0
0.09027672,-0.6067562,0.62061244
0.2270515,-0.7114639,1.0
0.3423488,0.05357814,0.5086017
0.5476326,0.44958544,0.2448225
0.2545135,0.6522443,0.0
0.07360971,-0.41762352,5.0753355e-05
0.8020754,0.6439047,0.0
0.49893117,0.20477223,1.0
0.73887575,0.8833897,0.0
0.9754393,-0.2339704,0.39132002
0.9831536,-0.5402882,1.0
0.6681057,0.41163802,0.0
0.7598778,0.7428298,0.0
0.36290884,-0.5279186,1.0
0.1382891,-0.47005105,0.55902904
0.50497925,-0.054261446,1.0
0.82537484,0.30722666,0.0
0.98048055,0.093651295,0.0
0.30737126,-0.3333385,1.0
0.30586934,-0.5228579,1.0
0.6109054,-0.6262901,1.0
0.8570944,-0.18629527,0.8455844
0.83961034,0.89549875,0.0
0.620661,-0.10031271,1.0
0.6066425,0.9333241,0.0
0.6527742,0.8465059,0.0
0.5405636,-0.647208,1.0
0.6033137,0.6460674,0.0
0.07379222,-0.49549484,0.103940964
0.14107347,0.4947226,0.0
0.023121,0.29043627,0.0
0.52869785,0.59596515,0.0022223592
0.8312155,-0.55044794,1.0
0.3112955,0.5634022,0.0
0.7881757,-0.79222894,1.0
0.17786038,-0.3479631,0.47231525
0.34710896,0.5383191,0.0
0.887138,-0.2897048,0.97063196
0.6642289,0.8030281,0.0
0.100458145,-0.9039755,1.0
0.1371175,0.2886653,0.0
0.068844676,0.092494965,0.0
0.4799372,0.40128875,0.4945783
0.4872079,-0.8274398,1.0
0.34699893,-0.32637215,1.0
0.7190702,-0.52513313,1.0
0.36497438,0.48623514,0.0
0.3445145,-0.889863,1.0
0.24429977,-0.506058,1.0
0.6862314,-0.64939857,1.0
0.48677182,0.9923725,0.0
0.49403572,-0.8947165,1.0
0.7388524,-0.64826155,1.0
0.4134891,-0.60383654,1.0
0.21683443,-0.5418682,1.0
0.45322096,-0.3266759,1.0
0.67066073,-0.018763304,1.0
0.41728616,-0.3256433,1.0
0.89647615,-0.77708197,1.0
0.39792335,-0.22814512,1.0
0.88226223,-0.37562037,1.0
0.28827107,-0.955883,1.0
0.9882579,-0.010376453,0.0
0.50921977,-0.13215756,1.0
0.8402777,-0.9311471,1.0
0.5177804,-0.30560923,1.0
0.015227675,-0.6566684,0.14171371
0.65945196,0.8695903,0.0
0.7903465,0.17666054,0.025128216
0.77594817,0.15226293,0.11331755
0.047103763,0.38366485,0.0
0.69160414,0.8917527,0.0
0.59208953,0.13160968,0.99293137
0.57963145,0.43531895,0.14306146
0.50464463,-0.73016167,1.0
0.13566971,-0.26875043,0.001161933
0.766152,0.17233324,0.10028049
0.6420703,-0.30866456,1.0
0.85680723,-0.6057453,1.0
0.91675436,-0.55115557,1.0
0.9090761,0.8878205,0.0
0.20390749,0.6868136,0.0
0.17939794,0.7102139,0.0
0.76105356,-0.45896053,1.0
0.6687095,0.03300953,0.97706723
0.4507259,0.83338857,0.0
0.53319514,-0.7889848,1.0
0.43846786,0.08940172,1.0
0.1292907,0.97925663,0.0
0.13146567,0.31126904,0.0
0.89023364,-0.19103599,0.7034247
0.15366137,0.962553,0.0
0.990263,-0.90520406,1.0
0.63962793,-0.002346754,1.0
0.4067645,-0.29688573,1.0
0.5676507,-0.11135149,1.0
0.38036716,0.1804471,0.39007014
0.9943247,0.67579794,0.0
0.08993375,-0.18309689,0.0
0.6550689,-0.033221245,1.0
0.53571916,0.24457383,0.96001405
0.2785766,0.35656953,0.0
0.90283847,0.7255523,0.0
0.9719832,0.6926265,0.0
0.2486999,-0.53425694,1.0
0.98740566,0.6405976,0.0
0.91511893,0.66839266,0.0
0.90942585,0.873816,0.0
0.87020934,0.7815938,0.0
0.20372748,0.54012346,0.0
0.34932816,-0.8605778,1.0
0.12977922,-0.062130213,0.0
0.3748473,0.654927,0.0
0.39969432,-0.02538848,1.0
0.20342267,0.22500277,0.0
0.51483274,-0.04482007,1.0
0.4339676,-0.2975421,1.0
0.102974415,-0.5276456,0.44415987
0.16801333,0.19012904,0.0
0.36127543,-0.6211903,1.0
0.45632815,0.18963766,0.95895195
0.23225546,-0.25023413,0.6148534
0.95742023,-0.96086836,1.0
0.46519554,-0.97757053,1.0
0.46937346,0.33526826,0.64138305
0.2841382,0.9378247,0.0
0.6955441,0.42657948,0.0
0.05835557,0.9069803,0.0
0.17514431,0.6971028,0.0
0.30498362,0.36936855,0.0
0.51305175,-0.046289682,1.0
0.20592761,0.16931462,0.0
0.74156344,0.5179782,0.0
0.5213157,0.35937047,0.71365327
0.44022417,0.1479094,0.9612812
0.18946409,-0.29340076,0.37759554
0.7073027,-0.2701714,1.0
0.64079154,-0.86929536,1.0
0.44238245,0.96845126,0.0
0.11642206,-0.31698394,0.0011955202
0.8419951,-0.79763126,1.0
0.07140064,0.8502588,0.0
0.46471798,-0.20037317,1.0
0.5046258,0.59680915,0.037019104
0.07349098,-0.76489234,0.9547401
0.39364386,0.4853053,0.0
0.89258194,-0.7570226,1.0
0.056786418,-0.38676238,0.0
0.6841208,0.82087326,0.0
0.87504053,-0.73469806,1.0
0.7452152,-0.28736567,1.0
0.2633692,0.016058922,0.031274945
0.691072,-0.5583205,1.0
0.29267693,0.5787494,0.0
0.0060343742,0.050960064,0.0
0.05261624,0.42064118,0.0
0.73774517,0.015580893,0.77703834
0.4169532,0.4295609,0.00301674
0.9277532,-0.2969432,0.85842454
0.36702347,0.50038743,0.0
0.98424053,0.86118245,0.0
0.0479002,0.8055148,0.0
0.25958025,0.5666816,0.0
0.59593594,-0.8609748,1.0
0.42849708,-0.9155836,1.0
0.55110705,0.12607384,1.0
0.08566153,0.25273132,0.0
0.9424666,-0.04306245,0.0153743625
0.5091491,0.45506358,0.42975527
0.91514397,0.62511516,0.0
0.068270445,-0.6135521,0.44097838
0.30395293,-0.43500328,1.0
0.8687515,-0.7018502,1.0
0.4381299,-0.049760103,1.0
0.4849671,-0.04478836,1.0
0.69699967,0.5526886,0.0
0.71262777,0.6967218,0.0
0.28852236,-0.5716982,1.0
0.6485387,-0.58151007,1.0
0.68227255,0.18222308,0.47888592
0.89120746,-0.09150648,0.33301327
0.8731741,-0.1328423,0.58617026
0.22279489,-0.110682726,0.07617679
0.68905246,-0.07471299,1.0
0.89508307,0.6717789,0.0
0.45123124,-0.67488194,1.0
0.96237314,-0.24740553,0.5144201
0.78736115,0.32650256,0.0
0.54053223,-0.12229133,1.0
0.72929406,-0.59189606,1.0
0.7921418,0.8404741,0.0
0.24051738,0.6743269,0.0
0.0142591,0.26132727,0.0
0.24665678,0.38376045,0.0
0.5844946,-0.9171002,1.0
0.76003003,-0.4370799,1.0
0.20654929,-0.79621863,1.0
0.4038775,0.54156804,0.0
0.31937158,0.57576966,0.0
0.414608,0.048521042,0.99735355
0.48665237,0.6968119,0.0
0.71456134,-0.2995057,1.0
0.5223607,-0.5508559,1.0
0.44455516,-0.23628116,1.0
0.7808379,-0.68702364,1.0
0.9022906,0.2203703,0.0
0.69127107,0.09425616,0.7479462
0.42101192,0.3379104,0.19927314
0.5438572,0.3542943,0.61136234
0.26796603,0.3013065,0.0
0.10106015,0.5444834,0.0
0.5490259,0.22574162,0.9582045
0.343786,0.5469141,0.0
0.52027583,-0.67959976,1.0
0.6754552,-0.5102358,1.0
0.5286008,-0.81434655,1.0
0.8991176,0.73258185,0.0
0.23793173,-0.04446721,0.027057767
0.48256683,-0.9819174,1.0
0.54789984,0.27202272,0.8606243
0.8532884,0.5431342,0.0
0.98468935,0.05059409,0.0
0.17857146,-0.2466774,0.13731658
0.8526814,0.4310305,0.0
0.3049885,-0.6927185,1.0
0.8487953,-0.42213702,1.0
0.37359548,-0.61492133,1.0
0.9140631,0.60886884,0.0
0.95411885,0.89383507,0.0
